"Player";"Match";"Position";"Minutes Played";"Distance P90";"Running Distance P90";"HSR Distance P90";"Sprinting Distance P90";"HI Distance P90";"Count HSR P90";"Count Sprint P90";"Count HI P90";"Count Medium Acceleration P90";"Count High Acceleration P90";"Count Medium Deceleration P90";"Count High Deceleration P90";"PSV-99"
"Oscar Winther Højlund";"Hvidovre IF v FC Copenhagen";"LM";"100.55";"11149.1";"1860.9";"535.3";"148.6";"683.8";"41.2";"2.7";"43.9";"86.8";"3.6";"77.9";"9.8";"29.00"
"Oscar Winther Højlund";"Silkeborg IF v FC Copenhagen";"LM";"75.94";"11971.2";"2309.8";"690.9";"160.0";"850.9";"49.8";"5.9";"55.7";"125.6";"4.7";"92.4";"19.0";"27.10"
